551620160415;10;4.2;2.9;9.5;0.5
551620160416;10;6;3.7;15.8;6.617
551620160417;10;10.7;0;16.2;12.383
551620160418;10;9.5;0;16.1;1.583
551620160419;10;12.6;0;19.8;9.667
551620160420;10;9.8;0;16.8;11.117
551620160421;10;8.3;0;16.3;11.5
551620160422;10;8.6;0;17.5;13.15
551620160423;10;7.8;2.2;12.5;9.933
551620160424;10;5.4;1.2;12.5;7.667
551620160425;10;5.8;7.8;11.8;5.017
551620160426;10;4.7;9;13.9;3.35
551620160427;10;2.7;4.6;11.8;3.667
551620160428;10;6.3;0.3;12.3;6.583
551620160429;10;5;0;14.1;5.25
551620160430;10;3.2;0;7.3;4.067
551620160501;10;4.5;0;9.2;11.417
551620160502;10;3.5;0;9.1;13
551620160503;10;6.7;0.8;13.1;3.3
551620160504;10;4.7;0;10.7;13.867
551620160505;10;2.6;0;8.2;14.417
551620160506;10;5.9;0;12.2;13.683
551620160507;10;6.1;0;14;14
551620160508;10;6.2;0;13.1;14.35
551620160509;10;7;0;13.3;14.05
551620160510;10;5.7;0;12.1;14
551620160511;10;7.8;0;16.2;12.9
551620160512;10;8.7;0;14.4;14.217
551620160513;10;4.4;0;12;13.7
551620160514;10;8.4;0.3;13.2;6.117
551620160515;10;9.8;8.7;16.6;7.683
551620160516;10;12.5;0;17.8;12.517
551620160517;10;9.4;0.1;14.3;0.067
551620160518;10;3.8;0;9.1;7.167
551620160519;10;2.9;0;7;10.55
551620160520;10;4.4;0.7;9.8;1.733
551620160521;10;3.3;0;7.9;4
551620160522;10;5.2;10.1;15.5;10.217
551620160523;10;3.7;3.5;9.9;2.433
551620160524;10;6.2;0.1;10.8;0
551620160525;10;5;0;8.3;4.167
551620160526;10;3.4;0.1;8.5;0.667
551620160527;10;2.3;0;5.6;3.767
551620160528;10;5;0;11.3;9.65
551620160529;10;5.6;0;12.3;1.717
551620160530;10;9.1;0;16.3;6.667
551620160531;10;7.1;1.2;13.4;13.267
551620160601;10;5.4;0;13.3;9.317
551620160602;10;6.1;0;13.5;10.367
551620160603;10;5.6;0;10.5;14.767
551620160604;10;2.2;0;5.3;15.667
551620160605;10;2.9;0;9.6;15.517
551620160606;10;6.3;0;14;15.85
551620160607;10;4.5;0;11.2;13.733
551620160608;10;7.6;0;12.4;1.667
551620160609;10;4.6;0;14;13.633
551620160610;10;8;0;17;8.983
551620160611;10;3.8;0;8.4;15.133
551620160612;10;4.4;2.2;9.4;0.033
551620160613;10;7;0;13.5;4.783
551620160614;10;4.6;0;8.3;3.217
551620160615;10;2.6;0;7.1;3.067
551620160616;10;2.6;0;7;5.9
551620160617;10;4.7;0;13.3;4.033
551620160618;10;8.6;0;12.8;10.717
551620160619;10;8.4;0;12.7;2.717
551620160620;10;4.6;7.9;11.2;9.75
551620160621;10;4.4;0;11.8;9.933
551620160622;10;2.7;1.3;8.4;6.45
551620160623;10;4;3.8;14.4;7.567
551620160624;10;2.8;0.5;9.8;4.3
551620160625;10;6.4;1.7;16.9;1.5
551620160626;10;7.7;0;16.8;10.967
551620160627;10;6;0.8;12.7;7.75
551620160628;10;4.4;3.2;8.7;7.95
551620160629;10;4.3;9.9;14.5;3.917
551620160630;10;3.7;0.4;11;0.833
551620160701;10;4.8;2;13;1.367
551620160702;10;6.3;2.6;13.7;1.967
551620160703;10;6.8;2.5;16.7;12.55
551620160704;10;6.5;0;14;10.717
551620160705;10;5.3;11.5;19.3;5.167
551620160706;10;15.1;0;21.4;7.733
551620160707;10;8;0;14.3;9.017
